time,open,high,low,close,volume
2017-02-24 19:00:00,1.73556,1.73564,1.7286899999999998,1.73148,6900.0
2017-02-24 20:00:00,1.73139,1.73196,1.7306,1.73091,3856.0
2017-02-24 21:00:00,1.73092,1.73171,1.72945,1.73149,4401.0
2017-02-24 22:00:00,1.73149,1.73164,1.72947,1.72987,3745.0
2017-02-24 23:00:00,1.72987,1.7317,1.7261,1.7261,1345.0
2017-02-27 00:00:00,1.73184,1.73184,1.7279900000000001,1.72981,1527.0
2017-02-27 01:00:00,1.72987,1.73072,1.72228,1.7242899999999999,5747.0
2017-02-27 02:00:00,1.72439,1.72787,1.7239900000000001,1.72565,5186.0
2017-02-27 03:00:00,1.72572,1.72776,1.72512,1.7261,4283.0
2017-02-27 04:00:00,1.7261,1.72692,1.72484,1.72618,3523.0
2017-02-27 05:00:00,1.72618,1.72694,1.72525,1.72638,2990.0
2017-02-27 06:00:00,1.7263600000000001,1.72685,1.7241300000000002,1.72541,3413.0
2017-02-27 07:00:00,1.7254399999999999,1.72737,1.7253500000000002,1.72642,2528.0
2017-02-27 08:00:00,1.7263899999999999,1.72678,1.72252,1.72264,3296.0
2017-02-27 09:00:00,1.7226599999999999,1.7254399999999999,1.7217799999999999,1.72235,5576.0
2017-02-27 10:00:00,1.72231,1.7228599999999998,1.7192699999999999,1.72176,8075.0
2017-02-27 11:00:00,1.7217500000000001,1.72661,1.7194,1.72591,6231.0
2017-02-27 12:00:00,1.72591,1.72764,1.72478,1.7262,5545.0
2017-02-27 13:00:00,1.7262,1.72672,1.72441,1.72554,4731.0
2017-02-27 14:00:00,1.7255500000000001,1.7258200000000001,1.72309,1.7236500000000001,4379.0
2017-02-27 15:00:00,1.72356,1.72622,1.7228599999999998,1.72411,6130.0
2017-02-27 16:00:00,1.72414,1.7242899999999999,1.7214399999999999,1.7235200000000002,6213.0
2017-02-27 17:00:00,1.7235,1.72802,1.7230699999999999,1.7276799999999999,9471.0
2017-02-27 18:00:00,1.72764,1.72816,1.72444,1.72651,7246.0
2017-02-27 19:00:00,1.72656,1.72825,1.72526,1.72805,5704.0
2017-02-27 20:00:00,1.72803,1.72878,1.7264599999999999,1.72791,4769.0
2017-02-27 21:00:00,1.7279200000000001,1.72968,1.72764,1.7278099999999998,4263.0
2017-02-27 22:00:00,1.7278099999999998,1.7297500000000001,1.7278099999999998,1.72938,2888.0
2017-02-27 23:00:00,1.7295,1.7304300000000001,1.72821,1.72825,2258.0
2017-02-28 00:00:00,1.7279200000000001,1.7305199999999998,1.7270400000000001,1.73022,1117.0
2017-02-28 01:00:00,1.73024,1.73136,1.7295099999999999,1.73133,2041.0
2017-02-28 02:00:00,1.7312699999999999,1.7319200000000001,1.72945,1.7301600000000001,4016.0
2017-02-28 03:00:00,1.73019,1.7309,1.7281300000000002,1.7297799999999999,3467.0
2017-02-28 04:00:00,1.7297799999999999,1.7316799999999999,1.72888,1.73129,4067.0
2017-02-28 05:00:00,1.73129,1.73176,1.7294,1.7294,3172.0
2017-02-28 06:00:00,1.7294,1.7298499999999999,1.72807,1.72823,3196.0
2017-02-28 07:00:00,1.72821,1.72965,1.7275399999999999,1.72913,3271.0
2017-02-28 08:00:00,1.72913,1.73068,1.72809,1.72809,4089.0
2017-02-28 09:00:00,1.7280799999999998,1.73003,1.7270699999999999,1.72897,6370.0
2017-02-28 10:00:00,1.72897,1.7299799999999999,1.72729,1.72932,6710.0
2017-02-28 11:00:00,1.72932,1.7295,1.72699,1.72701,5326.0
2017-02-28 12:00:00,1.72717,1.73042,1.72667,1.72899,5678.0
2017-02-28 13:00:00,1.729,1.72953,1.72504,1.72749,5587.0
2017-02-28 14:00:00,1.72751,1.72753,1.7229,1.72343,6017.0
2017-02-28 15:00:00,1.72344,1.7256399999999998,1.72274,1.7240600000000001,7371.0
2017-02-28 16:00:00,1.7240799999999998,1.7264300000000001,1.72269,1.72306,6586.0
2017-02-28 17:00:00,1.72306,1.72527,1.71807,1.72071,11593.0
2017-02-28 18:00:00,1.72075,1.7216399999999998,1.7171699999999999,1.71886,8500.0
2017-02-28 19:00:00,1.71886,1.71935,1.7160199999999999,1.7178200000000001,5898.0
2017-02-28 20:00:00,1.71792,1.72075,1.71702,1.71969,4378.0
2017-02-28 21:00:00,1.71969,1.72089,1.7191,1.71984,4948.0
2017-02-28 22:00:00,1.7198099999999998,1.72278,1.7197900000000002,1.7221899999999999,5666.0
2017-02-28 23:00:00,1.7222499999999998,1.72498,1.7206299999999999,1.72116,5707.0
2017-03-01 00:00:00,1.7192699999999999,1.72323,1.71926,1.72281,1486.0
2017-03-01 01:00:00,1.7227700000000001,1.72692,1.7222499999999998,1.72563,3509.0
2017-03-01 02:00:00,1.72552,1.73018,1.72359,1.72956,5021.0
2017-03-01 03:00:00,1.7295099999999999,1.7316099999999999,1.7284199999999998,1.72939,6222.0
2017-03-01 04:00:00,1.72939,1.72949,1.72464,1.72725,8039.0
2017-03-01 05:00:00,1.72725,1.73014,1.72713,1.73006,5568.0
2017-03-01 06:00:00,1.73008,1.7316099999999999,1.7297,1.73088,3559.0
2017-03-01 07:00:00,1.73088,1.73428,1.7305899999999999,1.7320799999999998,3671.0
2017-03-01 08:00:00,1.7320799999999998,1.73271,1.7305700000000002,1.73265,3871.0
2017-03-01 09:00:00,1.73265,1.74045,1.7322899999999999,1.73638,9348.0
2017-03-01 10:00:00,1.7364199999999999,1.7365599999999999,1.7328299999999999,1.73386,7776.0
2017-03-01 11:00:00,1.73384,1.73673,1.7315,1.73429,7474.0
2017-03-01 12:00:00,1.73429,1.73548,1.7328700000000001,1.73376,6180.0
