time,open,high,low,close,volume
2017-02-24 19:00:00,1.05795,1.05966,1.05651,1.05682,1753.0
2017-02-24 20:00:00,1.05682,1.05772,1.05682,1.05703,1251.0
2017-02-24 21:00:00,1.05702,1.05712,1.05568,1.0564,1400.0
2017-02-24 22:00:00,1.05641,1.05677,1.05573,1.05613,1175.0
2017-02-24 23:00:00,1.05613,1.05619,1.05513,1.05513,899.0
2017-02-27 00:00:00,1.05622,1.05642,1.05588,1.05598,646.0
2017-02-27 01:00:00,1.05599,1.05641,1.05517,1.05517,1476.0
2017-02-27 02:00:00,1.05517,1.05671,1.05511,1.05646,1414.0
2017-02-27 03:00:00,1.05648,1.05748,1.05619,1.05712,1317.0
2017-02-27 04:00:00,1.05713,1.0574,1.0565,1.0565,690.0
2017-02-27 05:00:00,1.0565,1.05671,1.05612,1.05615,753.0
2017-02-27 06:00:00,1.05614,1.05705,1.05613,1.05661,923.0
2017-02-27 07:00:00,1.0566,1.05688,1.05627,1.05675,988.0
2017-02-27 08:00:00,1.05675,1.05695,1.05633,1.05679,873.0
2017-02-27 09:00:00,1.0568,1.0582,1.0564,1.05813,1567.0
2017-02-27 10:00:00,1.05812,1.05872,1.05666,1.05783,1898.0
2017-02-27 11:00:00,1.05783,1.05874,1.05764,1.05857,1585.0
2017-02-27 12:00:00,1.05856,1.05912,1.0578400000000001,1.05821,1444.0
2017-02-27 13:00:00,1.05819,1.05868,1.05777,1.05827,1136.0
2017-02-27 14:00:00,1.05827,1.05866,1.05801,1.05805,1122.0
2017-02-27 15:00:00,1.05806,1.0601099999999999,1.05806,1.05986,1769.0
2017-02-27 16:00:00,1.05987,1.06079,1.0593,1.05981,1869.0
2017-02-27 17:00:00,1.05976,1.0614,1.05876,1.06131,2805.0
2017-02-27 18:00:00,1.0613,1.06304,1.06111,1.06249,2245.0
2017-02-27 19:00:00,1.06247,1.06288,1.0603,1.0604,1632.0
2017-02-27 20:00:00,1.0604,1.06066,1.05886,1.05911,1697.0
2017-02-27 21:00:00,1.05911,1.05952,1.05803,1.05881,1251.0
2017-02-27 22:00:00,1.05881,1.05913,1.05839,1.05898,1042.0
2017-02-27 23:00:00,1.05897,1.05903,1.0584500000000001,1.05851,723.0
2017-02-28 00:00:00,1.05851,1.059,1.05838,1.05867,816.0
2017-02-28 01:00:00,1.05867,1.05871,1.05803,1.05835,655.0
2017-02-28 02:00:00,1.05833,1.05854,1.0568,1.05789,1690.0
2017-02-28 03:00:00,1.0579,1.0586,1.05773,1.05834,1107.0
2017-02-28 04:00:00,1.05834,1.05863,1.05825,1.05852,721.0
2017-02-28 05:00:00,1.05852,1.05901,1.05809,1.05853,789.0
2017-02-28 06:00:00,1.05853,1.05917,1.0585,1.05881,704.0
2017-02-28 07:00:00,1.05881,1.05952,1.05863,1.05943,839.0
2017-02-28 08:00:00,1.0594,1.06033,1.05931,1.05972,1333.0
2017-02-28 09:00:00,1.05972,1.0601099999999999,1.05838,1.05945,1847.0
2017-02-28 10:00:00,1.05943,1.05943,1.05759,1.05841,2049.0
2017-02-28 11:00:00,1.05841,1.05939,1.05799,1.05886,1410.0
2017-02-28 12:00:00,1.05888,1.06042,1.05843,1.0594999999999999,1597.0
2017-02-28 13:00:00,1.05951,1.06075,1.05935,1.06023,1629.0
2017-02-28 14:00:00,1.06022,1.06055,1.05833,1.0584,1711.0
2017-02-28 15:00:00,1.05842,1.06074,1.05839,1.0594999999999999,2191.0
2017-02-28 16:00:00,1.0594999999999999,1.06065,1.05912,1.06055,1771.0
2017-02-28 17:00:00,1.06055,1.06298,1.05996,1.06253,3014.0
2017-02-28 18:00:00,1.06254,1.06297,1.06115,1.06171,2118.0
2017-02-28 19:00:00,1.06171,1.06252,1.06046,1.06071,1740.0
2017-02-28 20:00:00,1.06074,1.06103,1.05973,1.06013,1276.0
2017-02-28 21:00:00,1.06012,1.06046,1.05909,1.05918,1302.0
2017-02-28 22:00:00,1.05918,1.05978,1.0586,1.05944,1463.0
2017-02-28 23:00:00,1.05944,1.05944,1.05707,1.05757,1556.0
2017-03-01 00:00:00,1.05731,1.05778,1.05698,1.05725,743.0
2017-03-01 01:00:00,1.05724,1.0575,1.05663,1.05688,901.0
2017-03-01 02:00:00,1.05688,1.05689,1.05597,1.05623,1154.0
2017-03-01 03:00:00,1.05623,1.0574,1.05548,1.05718,1488.0
2017-03-01 04:00:00,1.05717,1.0589,1.05609,1.05789,3225.0
2017-03-01 05:00:00,1.05789,1.0579,1.05539,1.05589,1756.0
2017-03-01 06:00:00,1.05588,1.05597,1.05504,1.05521,888.0
2017-03-01 07:00:00,1.05522,1.05564,1.05513,1.05552,742.0
2017-03-01 08:00:00,1.05552,1.056,1.05532,1.05574,1020.0
2017-03-01 09:00:00,1.05574,1.05574,1.05372,1.05399,2062.0
2017-03-01 10:00:00,1.05401,1.05457,1.05255,1.05446,2091.0
2017-03-01 11:00:00,1.05446,1.05469,1.05341,1.05395,2103.0
2017-03-01 12:00:00,1.05395,1.05452,1.05334,1.05451,1657.0
2017-03-01 13:00:00,1.05453,1.05456,1.0526,1.05351,2148.0
2017-03-01 14:00:00,1.05349,1.05359,1.05233,1.05263,1601.0
2017-03-01 15:00:00,1.05265,1.05334,1.05138,1.0525,2381.0
2017-03-01 16:00:00,1.05251,1.05372,1.05198,1.05329,1941.0
2017-03-01 17:00:00,1.05317,1.05596,1.05247,1.0555,2746.0
2017-03-01 18:00:00,1.05551,1.05695,1.05494,1.05633,1867.0
2017-03-01 19:00:00,1.05632,1.05714,1.05617,1.05631,1372.0
2017-03-01 20:00:00,1.05632,1.0571,1.05609,1.05664,1099.0
2017-03-01 21:00:00,1.05664,1.05679,1.05427,1.05439,1245.0
2017-03-01 22:00:00,1.05439,1.05546,1.05427,1.05457,1181.0
2017-03-01 23:00:00,1.05457,1.05473,1.05415,1.05459,647.0
2017-03-02 00:00:00,1.05457,1.05512,1.05439,1.05505,734.0
2017-03-02 01:00:00,1.055,1.055,1.05344,1.05359,902.0
2017-03-02 02:00:00,1.05359,1.05427,1.05289,1.05419,1213.0
2017-03-02 03:00:00,1.05418,1.05443,1.0533,1.0534,1123.0
2017-03-02 04:00:00,1.0534,1.0534,1.05278,1.05298,668.0
2017-03-02 05:00:00,1.05298,1.05343,1.05294,1.05314,657.0
2017-03-02 06:00:00,1.05314,1.05344,1.05291,1.05323,929.0
2017-03-02 07:00:00,1.05323,1.05332,1.05301,1.05305,597.0
2017-03-02 08:00:00,1.05309,1.0536,1.05259,1.05259,978.0
2017-03-02 09:00:00,1.05259,1.05407,1.05217,1.05392,1573.0
2017-03-02 10:00:00,1.05392,1.05454,1.05309,1.05421,1744.0
2017-03-02 11:00:00,1.05422,1.05435,1.05236,1.05254,1674.0
2017-03-02 12:00:00,1.05255,1.05329,1.05223,1.05273,1427.0
2017-03-02 13:00:00,1.05276,1.05307,1.0520100000000001,1.05222,1335.0
2017-03-02 14:00:00,1.05223,1.05225,1.0507900000000001,1.05194,1569.0
2017-03-02 15:00:00,1.05195,1.05205,1.05081,1.05137,1937.0
2017-03-02 16:00:00,1.05139,1.05139,1.04988,1.05047,2133.0
2017-03-02 17:00:00,1.05048,1.05279,1.05043,1.05244,2372.0
2017-03-02 18:00:00,1.05247,1.05278,1.05126,1.05135,1491.0
2017-03-02 19:00:00,1.05135,1.05171,1.05046,1.05058,1254.0
2017-03-02 20:00:00,1.0506,1.05113,1.05004,1.05048,1203.0
2017-03-02 21:00:00,1.05048,1.05053,1.04946,1.05008,940.0
2017-03-02 22:00:00,1.05008,1.05087,1.04997,1.05068,1027.0
2017-03-02 23:00:00,1.05067,1.05088,1.05049,1.05059,560.0
2017-03-03 00:00:00,1.05058,1.05092,1.05015,1.0506199999999999,995.0
2017-03-03 01:00:00,1.0506,1.05074,1.05029,1.05065,615.0
2017-03-03 02:00:00,1.05065,1.05167,1.0501800000000001,1.0515,1015.0
2017-03-03 03:00:00,1.05148,1.0518,1.05116,1.05179,1033.0
2017-03-03 04:00:00,1.05181,1.05228,1.0512,1.05216,1090.0
2017-03-03 05:00:00,1.05214,1.05229,1.05171,1.05206,849.0
2017-03-03 06:00:00,1.05206,1.05225,1.05169,1.05196,641.0
2017-03-03 07:00:00,1.05198,1.05205,1.05128,1.05176,754.0
2017-03-03 08:00:00,1.05175,1.05267,1.05156,1.05257,1137.0
2017-03-03 09:00:00,1.05255,1.05266,1.05174,1.05207,1517.0
2017-03-03 10:00:00,1.05207,1.05212,1.05102,1.05186,1855.0
2017-03-03 11:00:00,1.05187,1.05278,1.05153,1.05165,1533.0
2017-03-03 12:00:00,1.05165,1.0541,1.05154,1.05359,1825.0
2017-03-03 13:00:00,1.05359,1.05462,1.05345,1.05386,1554.0
2017-03-03 14:00:00,1.05386,1.05646,1.05371,1.05572,1902.0
2017-03-03 15:00:00,1.05574,1.05731,1.05542,1.05683,2242.0
2017-03-03 16:00:00,1.05684,1.05699,1.05554,1.05577,1802.0
2017-03-03 17:00:00,1.05567,1.05687,1.05464,1.05623,2501.0
2017-03-03 18:00:00,1.05624,1.05624,1.0544,1.05516,1678.0
2017-03-03 19:00:00,1.0552,1.05635,1.05475,1.05613,1717.0
2017-03-03 20:00:00,1.05604,1.05825,1.05423,1.05822,4410.0
2017-03-03 21:00:00,1.05821,1.06084,1.05801,1.0598,2267.0
2017-03-03 22:00:00,1.05981,1.06169,1.05964,1.06157,1433.0
2017-03-03 23:00:00,1.06157,1.06236,1.06116,1.06166,1260.0
2017-03-06 00:00:00,1.06033,1.06162,1.05994,1.06094,2203.0
2017-03-06 01:00:00,1.06095,1.06211,1.06094,1.06204,1200.0
2017-03-06 02:00:00,1.06204,1.06206,1.06043,1.06119,1409.0
2017-03-06 03:00:00,1.06119,1.06129,1.06053,1.06068,1032.0
2017-03-06 05:00:00,1.06069,1.06108,1.06031,1.0605,710.0
2017-03-06 06:00:00,1.0605,1.06063,1.06001,1.06004,680.0
2017-03-06 07:00:00,1.06004,1.06048,1.05997,1.06037,669.0
2017-03-06 08:00:00,1.06036,1.06043,1.05918,1.0599,915.0
2017-03-06 09:00:00,1.05988,1.06062,1.05961,1.05986,1705.0
2017-03-06 10:00:00,1.05985,1.06397,1.05962,1.06248,2385.0
2017-03-06 11:00:00,1.06252,1.06355,1.05901,1.06017,2584.0
2017-03-06 12:00:00,1.06017,1.0603,1.05844,1.05909,1757.0
2017-03-06 13:00:00,1.05909,1.0594,1.05798,1.058,1331.0
2017-03-06 14:00:00,1.058,1.0590600000000001,1.05764,1.05881,1327.0
2017-03-06 15:00:00,1.05879,1.06054,1.05861,1.05972,1430.0
2017-03-06 16:00:00,1.05973,1.06045,1.05922,1.05979,1625.0
2017-03-06 17:00:00,1.05979,1.06076,1.05942,1.0598,2084.0
2017-03-06 18:00:00,1.0598,1.05989,1.05807,1.0584500000000001,1611.0
2017-03-06 19:00:00,1.0584500000000001,1.05882,1.05763,1.05772,1148.0
2017-03-06 20:00:00,1.05771,1.05832,1.05745,1.05821,1015.0
2017-03-06 21:00:00,1.0582,1.05882,1.05819,1.05866,854.0
2017-03-06 22:00:00,1.05866,1.05899,1.05801,1.05821,882.0
2017-03-06 23:00:00,1.05819,1.05861,1.05798,1.05803,508.0
2017-03-07 00:00:00,1.05806,1.05829,1.05771,1.0581,806.0
2017-03-07 01:00:00,1.0581,1.0581,1.05756,1.05787,641.0
2017-03-07 02:00:00,1.05787,1.05823,1.05724,1.05745,1160.0
2017-03-07 03:00:00,1.05743,1.05834,1.05726,1.05823,731.0
2017-03-07 04:00:00,1.05823,1.05866,1.05818,1.05854,690.0
2017-03-07 05:00:00,1.05854,1.0593,1.05834,1.0589,945.0
2017-03-07 06:00:00,1.0588899999999999,1.05921,1.05811,1.05812,975.0
2017-03-07 07:00:00,1.0581,1.05871,1.05798,1.05851,654.0
2017-03-07 08:00:00,1.05849,1.059,1.0582799999999999,1.0585,778.0
2017-03-07 09:00:00,1.0585,1.0599,1.0582,1.05964,1538.0
2017-03-07 10:00:00,1.05964,1.06022,1.05839,1.05847,1619.0
2017-03-07 11:00:00,1.05846,1.05876,1.05629,1.0563,1735.0
2017-03-07 12:00:00,1.05631,1.05768,1.0558,1.05753,1588.0
2017-03-07 13:00:00,1.05753,1.0579,1.05709,1.05742,1112.0
2017-03-07 14:00:00,1.05743,1.05759,1.05667,1.0569,1127.0
2017-03-07 16:00:00,1.05689,1.0572300000000001,1.05606,1.0563,1689.0
2017-03-07 17:00:00,1.05628,1.05805,1.05608,1.05792,1499.0
2017-03-07 18:00:00,1.05795,1.05826,1.05705,1.05804,1519.0
2017-03-07 19:00:00,1.05804,1.05884,1.05727,1.05745,1332.0
2017-03-07 20:00:00,1.05744,1.05756,1.05662,1.05665,997.0
2017-03-07 21:00:00,1.05663,1.05692,1.05647,1.05666,858.0
2017-03-07 22:00:00,1.05665,1.05729,1.05652,1.05697,737.0
2017-03-07 23:00:00,1.05695,1.05698,1.05645,1.05655,548.0
2017-03-08 00:00:00,1.05635,1.05697,1.05631,1.05659,1152.0
2017-03-08 01:00:00,1.05659,1.05697,1.05631,1.0569,596.0
2017-03-08 02:00:00,1.05691,1.05732,1.0567,1.05708,919.0
2017-03-08 03:00:00,1.05709,1.05738,1.05663,1.05675,899.0
2017-03-08 04:00:00,1.05673,1.05691,1.05628,1.05682,665.0
2017-03-08 05:00:00,1.05683,1.05684,1.05636,1.05659,739.0
2017-03-08 06:00:00,1.05659,1.05679,1.05595,1.05609,782.0
2017-03-08 07:00:00,1.05608,1.05635,1.05578,1.0563,639.0
2017-03-08 08:00:00,1.05629,1.05693,1.05623,1.0565,680.0
2017-03-08 09:00:00,1.05652,1.05728,1.05557,1.05598,1483.0
2017-03-08 10:00:00,1.05599,1.05636,1.05508,1.05558,1663.0
2017-03-08 11:00:00,1.05557,1.05578,1.05472,1.05554,1400.0
2017-03-08 12:00:00,1.05554,1.0562,1.05514,1.05566,1205.0
2017-03-08 13:00:00,1.05567,1.05618,1.05535,1.05599,1095.0
2017-03-08 14:00:00,1.05599,1.05618,1.05486,1.05576,1352.0
2017-03-08 15:00:00,1.05576,1.05584,1.05345,1.05535,2732.0
2017-03-08 16:00:00,1.05536,1.05621,1.055,1.05535,1870.0
2017-03-08 17:00:00,1.05535,1.05609,1.05526,1.05562,1802.0
2017-03-08 18:00:00,1.05564,1.05578,1.05431,1.05462,1578.0
2017-03-08 19:00:00,1.05462,1.05481,1.05358,1.05361,1266.0
2017-03-08 20:00:00,1.0536,1.05502,1.05359,1.05483,1618.0
2017-03-08 22:00:00,1.05482,1.05494,1.05409,1.05434,1000.0
2017-03-08 23:00:00,1.05432,1.05439,1.05381,1.05392,558.0
2017-03-09 00:00:00,1.05392,1.05426,1.05375,1.05403,778.0
2017-03-09 01:00:00,1.05402,1.05473,1.05386,1.05444,668.0
2017-03-09 02:00:00,1.05444,1.05447,1.05363,1.05375,904.0
