time,open,high,low,close,volume
2017-02-27 00:00:00,1257.76,1263.76,1250.92,1252.7,94409.0
2017-02-28 00:00:00,1252.05,1258.36,1247.67,1248.15,105263.0
2017-03-01 00:00:00,1247.79,1250.52,1236.87,1249.47,132989.0
2017-03-02 00:00:00,1248.43,1249.79,1230.88,1234.11,105769.0
2017-03-03 00:00:00,1233.56,1236.19,1222.86,1234.38,113695.0
2017-03-06 00:00:00,1232.99,1236.74,1224.81,1225.2,92727.0
2017-03-07 00:00:00,1224.52,1227.08,1214.11,1215.51,86689.0
2017-03-08 00:00:00,1214.59,1218.46,1206.6,1208.0,98387.0
2017-03-09 00:00:00,1207.58,1208.93,1199.18,1200.92,108440.0
2017-03-10 00:00:00,1200.32,1206.24,1194.93,1204.56,106194.0
2017-03-13 00:00:00,1205.2,1211.1,1202.4,1204.0,104824.0
2017-03-14 00:00:00,1202.61,1207.55,1197.27,1198.58,120206.0
2017-03-15 00:00:00,1198.55,1221.97,1197.53,1219.36,108081.0
2017-03-16 00:00:00,1218.86,1233.67,1217.99,1226.17,119398.0
2017-03-17 00:00:00,1225.99,1231.6,1224.46,1229.15,79946.0
2017-03-20 00:00:00,1228.84,1235.43,1228.84,1234.06,70144.0
2017-03-21 00:00:00,1233.23,1247.49,1226.8,1244.33,109350.0
2017-03-22 00:00:00,1243.84,1251.24,1243.76,1248.72,118981.0
2017-03-23 00:00:00,1248.4,1253.18,1242.7,1244.97,114182.0
2017-03-24 00:00:00,1244.63,1251.77,1240.89,1244.51,97642.0
2017-03-27 00:00:00,1246.44,1260.97,1246.42,1254.26,97862.0
2017-03-28 00:00:00,1253.35,1258.31,1247.62,1251.68,103349.0
2017-03-29 00:00:00,1250.37,1254.58,1247.26,1253.14,123165.0
2017-03-30 00:00:00,1252.92,1253.78,1242.39,1242.97,93679.0
2017-03-31 00:00:00,1242.23,1250.52,1239.61,1248.76,93142.0
2017-04-03 00:00:00,1249.7,1253.63,1244.42,1253.3,82793.0
2017-04-04 00:00:00,1253.26,1261.22,1253.26,1255.97,85493.0
2017-04-05 00:00:00,1255.23,1257.25,1243.68,1255.4,119363.0
2017-04-06 00:00:00,1255.48,1258.86,1249.71,1251.59,114745.0
2017-04-07 00:00:00,1251.4,1270.91,1250.52,1253.93,135642.0
2017-04-10 00:00:00,1253.53,1257.03,1247.03,1254.27,49347.0
2017-04-11 00:00:00,1253.79,1275.08,1252.96,1274.21,59029.0
2017-04-12 00:00:00,1273.49,1286.69,1271.83,1286.15,61006.0
2017-04-13 00:00:00,1285.94,1288.47,1281.72,1287.36,61112.0
2017-04-17 00:00:00,1293.53,1295.4,1281.29,1284.38,44614.0
2017-04-18 00:00:00,1284.15,1292.23,1278.85,1289.22,60034.0
2017-04-19 00:00:00,1289.35,1290.57,1274.02,1279.62,54705.0
2017-04-20 00:00:00,1280.31,1283.32,1276.59,1281.59,57934.0
2017-04-21 00:00:00,1281.73,1288.14,1278.39,1284.07,53503.0
2017-04-24 00:00:00,1275.56,1277.31,1265.41,1275.27,62871.0
2017-04-25 00:00:00,1276.14,1278.05,1261.51,1263.53,52338.0
2017-04-26 00:00:00,1264.15,1270.5,1259.95,1268.77,58343.0
2017-04-27 00:00:00,1268.35,1269.47,1261.19,1264.1,51720.0
2017-04-28 00:00:00,1263.69,1268.47,1263.03,1267.53,40365.0
2017-05-01 00:00:00,1267.25,1271.06,1254.12,1256.34,36989.0
2017-05-02 00:00:00,1255.38,1257.65,1251.88,1256.57,39165.0
2017-05-03 00:00:00,1255.72,1256.85,1235.84,1237.82,48356.0
2017-05-04 00:00:00,1237.21,1241.19,1225.63,1227.53,51651.0
2017-05-05 00:00:00,1228.29,1235.51,1225.99,1227.45,55465.0
2017-05-08 00:00:00,1222.77,1236.43,1220.87,1225.75,45688.0
2017-05-09 00:00:00,1225.05,1228.49,1214.19,1220.84,46977.0
2017-05-10 00:00:00,1222.01,1225.55,1217.48,1218.78,45177.0
2017-05-11 00:00:00,1217.89,1227.63,1216.83,1224.69,41382.0
2017-05-12 00:00:00,1224.32,1231.64,1224.3,1228.13,39230.0
2017-05-15 00:00:00,1227.79,1237.21,1226.87,1230.17,38580.0
2017-05-16 00:00:00,1230.06,1239.04,1230.06,1236.72,40841.0
2017-05-17 00:00:00,1237.18,1261.15,1236.31,1260.99,69368.0
2017-05-18 00:00:00,1260.48,1265.02,1245.96,1246.94,89328.0
2017-05-19 00:00:00,1246.16,1256.37,1246.02,1254.99,102924.0
2017-05-22 00:00:00,1256.81,1262.52,1251.73,1260.21,87955.0
2017-05-23 00:00:00,1259.53,1263.67,1250.56,1250.89,55423.0
2017-05-24 00:00:00,1250.63,1258.84,1247.83,1258.46,92690.0
2017-05-25 00:00:00,1257.21,1259.58,1253.78,1255.5,81556.0
2017-05-26 00:00:00,1255.25,1269.41,1252.97,1266.5,75465.0
2017-05-29 00:00:00,1267.81,1268.91,1265.04,1266.76,21403.0
2017-05-30 00:00:00,1266.91,1270.36,1259.31,1262.81,120969.0
2017-05-31 00:00:00,1261.96,1274.03,1259.52,1268.69,160310.0
2017-06-01 00:00:00,1268.16,1270.26,1261.45,1265.74,148662.0
2017-06-02 00:00:00,1264.86,1279.43,1258.85,1278.75,169180.0
2017-06-05 00:00:00,1279.63,1283.36,1277.69,1279.42,128518.0
2017-06-06 00:00:00,1278.65,1296.0,1278.65,1293.96,183241.0
2017-06-07 00:00:00,1294.27,1294.87,1282.55,1286.67,175352.0
2017-06-08 00:00:00,1286.15,1288.86,1271.27,1277.75,205531.0
2017-06-09 00:00:00,1281.35,1281.52,1264.56,1266.48,217590.0
2017-06-12 00:00:00,1266.94,1270.33,1263.55,1265.66,189690.0
2017-06-13 00:00:00,1265.23,1268.85,1259.14,1266.37,142287.0
2017-06-14 00:00:00,1265.51,1280.89,1257.12,1260.97,244349.0
2017-06-15 00:00:00,1260.19,1266.6,1251.38,1253.78,219420.0
2017-06-16 00:00:00,1253.61,1257.08,1251.78,1253.63,133453.0
2017-06-19 00:00:00,1254.19,1255.58,1242.98,1243.58,111625.0
2017-06-20 00:00:00,1243.86,1248.01,1241.26,1243.04,100306.0
2017-06-21 00:00:00,1242.35,1247.73,1240.76,1246.43,124462.0
2017-06-22 00:00:00,1245.0,1254.78,1245.0,1250.32,132810.0
2017-06-23 00:00:00,1249.84,1258.8,1249.76,1256.6,96857.0
2017-06-26 00:00:00,1257.09,1258.02,1235.86,1244.4,125115.0
2017-06-27 00:00:00,1244.07,1253.0,1241.32,1247.01,99166.0
2017-06-28 00:00:00,1246.54,1254.82,1246.17,1249.03,100858.0
2017-06-29 00:00:00,1249.21,1253.11,1239.71,1245.14,117452.0
2017-06-30 00:00:00,1244.8,1248.16,1239.12,1241.27,102255.0
2017-07-03 00:00:00,1241.59,1242.61,1218.42,1220.12,86056.0
